CMPL123__AuditTrail_External_Id__c,CMPL123__Child_Relationships_Object__c,CMPL123__Fields__c,CMPL123__Is_Active__c,CMPL123__Parent_Relationship_Object__c,CMPL123__Report_Title_Predefined_Field__c,CMPL123__RFC_Comment_Fields__c,CMPL123__RFC_Fields__c,Id,Name
a075r000006gDLUAA2,ContentDocumentLink-LinkedEntityId,"CMPL123QMS__Primary_Contact__c,CMPL123QMS__User_Role__c",true,"CMPL123QMS__Supplier_Site__r,CMPL123QMS__User__r,Owner",,,,a077E00000QHAQBQA5,CMPL123QMS__Supplier_Site_Certificate_User__c
a075r000006gDLVAA2,ContentDocumentLink-LinkedEntityId,CMPL123QMS__RowId__c,true,"CMPL123QMS__Audit__r,Owner",,,,a077E00000QHAQCQA5,CMPL123QMS__Audit_Related_Product__c
a075r000006gDLWAA2,ContentDocumentLink-LinkedEntityId,,true,"CMPL123QMS__CAPA__r,CMPL123QMS__Risk__r",,,,a077E00000QHAQDQA5,CMPL123QMS__Risk_CAPA__c
a075r000006gDLXAA2,ContentDocumentLink-LinkedEntityId,"CMPL123QMS__Primary_Contact__c,CMPL123QMS__User_Role__c",true,"CMPL123QMS__User__r,CMPL123QMS__Vendor__r,Owner",,,,a077E00000QHAQEQA5,CMPL123QMS__Vendor_SCAR_User__c
a075r000006gDLYAA2,ContentDocumentLink-LinkedEntityId,"CMPL123CME__Checkbox_Value__c,CMPL123CME__Comments__c,CMPL123CME__Completed__c,CMPL123CME__Date_Value__c,CMPL123CME__Datetime_Value__c,CMPL123CME__Decision_Level__c,CMPL123CME__Field_Type__c,CMPL123CME__Investigation_Comment_Required_Options__c,CMPL123CME__Investigation_Step_Description__c,CMPL123CME__Number_Value__c,CMPL123CME__Row_No__c,CMPL123CME__Value__c,CMPL123CME__Weight__c",true,"CMPL123CME__Investigation_Template_Item__r,CMPL123CME__Investigation__r,RecordType",,,,a077E00000QHAQFQA5,CMPL123CME__Investigation_Items__c
a075r000006gDLZAA2,ContentDocumentLink-LinkedEntityId,"CMPL123CME__Batch_Id__c,CMPL123CME__Core_Id__c,CMPL123CME__Description__c,CMPL123CME__FDA_Submission_Date__c,CMPL123CME__Message_Id__c,CMPL123CME__Message__c,CMPL123CME__Source__c,CMPL123CME__Stage__c,CMPL123CME__Status__c",true,"CMPL123CME__Related_EMDR__r,Owner",,,,a077E00000QHAQGQA5,CMPL123CME__Submission_History__c
a075r000006gDLaAAM,"CMPL123QMS__Harm_Library_Item__c-CMPL123QMS__Hazardous_Situation_Library_Item__c,ContentDocumentLink-LinkedEntityId","CMPL123QMS__Active__c,CMPL123QMS__Description__c,CMPL123QMS__P1_Score_Justification__c,CMPL123QMS__P1_Score_Picklist__c,CMPL123QMS__Sequence_of_Events__c,CMPL123QMS__Short_Description__c",true,"CMPL123QMS__Failure_Mode_Library_Item__r,CMPL123QMS__Hazard_Library_Item__r,CMPL123QMS__Hazardous_Situation_Category__r,Owner,RecordType",,,,a077E00000QHAQHQA5,CMPL123QMS__Hazardous_Situation_Library_Item__c
a075r000006gDLbAAM,"Account-MasterRecordId,Account-ParentId,CMPL123CME__Complaint__c-CMPL123CME__Customer__c,CMPL123CME__Inquiry__c-CMPL123CME__Customer__c,CMPL123CME__MDR__c-CMPL123CME__D3_Manufacturer_of_Suspect_Device__c,CMPL123CME__MDR__c-CMPL123CME__D9_Reprocessor__c,CMPL123CME__MDR__c-CMPL123CME__F14_Manufacturer__c,CMPL123CME__MDR__c-CMPL123CME__F3_User_Facility__c,CMPL123CME__MDR__c-CMPL123CME__G1_All_Manufacturers_Contact__c,CMPL123CME__MDR__c-CMPL123CME__MDR_Reprocessor__c,CMPL123CME__MDR__c-CMPL123CME__Manufacturer__c,CMPL123CME__MDR__c-CMPL123CME__User_Facility_or_Importer__c,CMPL123CME__Vigilance__c-CMPL123CME__Authorized_Representative__c,CMPL123CME__Vigilance__c-CMPL123CME__Healthcare_facility__c,CMPL123CME__Vigilance__c-CMPL123CME__Manufacturer__c,CMPL123QMS__Deviation__c-CMPL123QMS__Related_Supplier__c,CMPL123QMS__Internal_Audit__c-CMPL123QMS__Lead_Auditor__c,CMPL123QMS__Internal_Audit__c-CMPL123QMS__Manager_of_Area_to_be_Audited__c,CMPL123QMS__Location__c-CMPL123QMS__Account__c,CMPL123QMS__Non_Conformance__c-CMPL123QMS__Related_Supplier__c,CMPL123QMS__Product_Return__c-CMPL123QMS__Customer__c,CMPL123__Address__c-CMPL123__Account__c,CMPL123__Device__c-CMPL123__Shipped_to_Account__c,Contact-AccountId,ContentDocumentLink-LinkedEntityId","AccountNumber,AccountSource,AnnualRevenue,BillingAddress,BillingCity,BillingCountry,BillingGeocodeAccuracy,BillingLatitude,BillingLongitude,BillingPostalCode,BillingState,BillingStreet,CMPL123__Account_Email__c,CMPL123__Account_Sub_Type__c,CMPL123__CRM_ID__c,CMPL123__Commercial_Account__c,CMPL123__Date_of_Birth__c,CMPL123__Date_of_Death__c,CMPL123__First_Name__c,CMPL123__Gender__c,CMPL123__IMS_ID__c,CMPL123__Last_Name__c,CMPL123__MDM_GUID__c,CMPL123__ME_ID__c,CMPL123__NPI_ID__c,CMPL123__Notified__c,CMPL123__Opt_out_of_Tracking__c,CMPL123__Patient_ID_Type__c,CMPL123__Patient_ID__c,CMPL123__Salutation__c,CMPL123__Status__c,CMPL123__Suffix__c,CMPL123__Third_Party_Release__c,CMPL123__WK_ID__c,Description,Fax,Industry,Jigsaw,Name,NumberOfEmployees,Ownership,Phone,PhotoUrl,Rating,ShippingAddress,ShippingCity,ShippingCountry,ShippingGeocodeAccuracy,ShippingLatitude,ShippingLongitude,ShippingPostalCode,ShippingState,ShippingStreet,Sic,SicDesc,Site,TickerSymbol,Type,Website",true,"MasterRecord,Owner,Parent",,,,a077E00000QHAQIQA5,Account
a075r000006gDLcAAM,"CMPL123QMS__Mitigation_Action__c-CMPL123QMS__Mitigation_Option__c,ContentDocumentLink-LinkedEntityId","CMPL123QMS__Active__c,CMPL123QMS__Description__c,CMPL123QMS__Detectability__c,CMPL123QMS__Justification__c,CMPL123QMS__Mitigation_Steps__c,CMPL123QMS__Mitigation_Type__c,CMPL123QMS__Occurrence__c,CMPL123QMS__Residual_P1__c,CMPL123QMS__Severity__c,CMPL123QMS__Short_Description__c,CMPL123QMS__Verification_Steps__c",true,"CMPL123QMS__Failure_Mode_Effect__r,CMPL123QMS__Hazardous_Situation__r,Owner,RecordType",,,,a077E00000QHAQJQA5,CMPL123QMS__Mitigation_Option__c
a075r000006gDLdAAM,"CMPL123QMS__CAPA__c-CAPA_Request__c,CMPL123QMS__Extension_Request__c-CMPL123QMS__CAPA_Request__c,ContentDocumentLink-LinkedEntityId","CMPL123QMS__Department__c,CMPL123QMS__Description__c,CMPL123QMS__Due_Date__c,CMPL123QMS__Justification_for_No_CAPA__c,CMPL123QMS__Short_Description__c,CMPL123QMS__Type__c",true,"CMPL123QMS__Assigned_To__r,Owner,RecordType",,,,a077E00000QHAQKQA5,CMPL123QMS__CAPA_Request__c
a075r000006gDLeAAM,ContentDocumentLink-LinkedEntityId,"CMPL123QMS__Primary_Contact__c,CMPL123QMS__User_Role__c",true,"CMPL123QMS__User__r,CMPL123QMS__Vendor__r,Owner",,,,a077E00000QHAQLQA5,CMPL123QMS__Vendor_Supplier_Site_User__c
a075r000006gDLfAAM,ContentDocumentLink-LinkedEntityId,"CMPL123CME__Reportable__c,OLY_Days_to_Report__c,OLY_Question_Response__c,OLY_Type_of_Report__c,OLY_Type_of_Reportable_Event__c",true,"CMPL123CME__Questionnaire__r,CMPL123CME__Questions_Template_Item__r,RecordType",,,,a077E00000QHAQMQA5,CMPL123CME__Questionnaire_Items__c
a075r000006gDLgAAM,ContentDocumentLink-LinkedEntityId,"CMPL123QMS__Audit_Frequency__c,CMPL123QMS__Audit_Plan_Description__c,CMPL123QMS__Audit_Plan_Type__c,CMPL123QMS__Date_Opened_Date__c,CMPL123QMS__Date_Opened__c,CMPL123QMS__Description__c,CMPL123QMS__Plan_Quarter__c,CMPL123QMS__Plan_Year__c,CMPL123QMS__Short_Description__c,CMPL123QMS__Site__c",true,"CMPL123QMS__Audit_Coordinator__r,Owner",,,,a077E00000QHAQNQA5,CMPL123QMS__Audit_Plan__c
a075r000006gDLhAAM,ContentDocumentLink-LinkedEntityId,"CMPL123QMS__Audit_Completed__c,CMPL123QMS__Change_Control_Approved__c,CMPL123QMS__Pre_Qualification_Done__c,Name",true,Owner,,,,a077E00000QHAQOQA5,CMPL123QMS__Related_Material__c
a075r000006gDLiAAM,"CMPL123QMS__Audit_Finding__c-CMPL123QMS__Vendor__c,CMPL123QMS__Certificate__c-CMPL123QMS__Vendor__c,CMPL123QMS__Deviation__c-TWD_Related_Supplier__c,CMPL123QMS__Supplier_Site__c-CMPL123QMS__Parent_Supplier__c,CMPL123QMS__Vendor_Assessment_User__c-CMPL123QMS__Vendor__c,CMPL123QMS__Vendor_Audit_Finding_User__c-CMPL123QMS__Vendor__c,CMPL123QMS__Vendor_Audit_User__c-CMPL123QMS__Vendor__c,CMPL123QMS__Vendor_Certificate_User__c-CMPL123QMS__Vendor__c,CMPL123QMS__Vendor_Change_Request_User__c-CMPL123QMS__Vendor__c,CMPL123QMS__Vendor_SCAR_User__c-CMPL123QMS__Vendor__c,CMPL123QMS__Vendor_Supplier_Site_User__c-CMPL123QMS__Vendor__c,ContentDocumentLink-LinkedEntityId","CMPL123QMS__Integration_ID__c,CMPL123QMS__Integration_Message__c,CMPL123QMS__MessageID__c,CMPL123QMS__Overall_Material_Risk_Details__c,CMPL123QMS__Overall_Material_Risk__c,Name",true,"Owner,RecordType",,,,a077E00000QHAQPQA5,CMPL123QMS__Vendor__c
a075r000006gDLjAAM,"CMPL123CME__Complaint__c-TWD_Hazardous_Situation__c,CMPL123QMS__Failure_Mode_Hazardous_Situation__c-CMPL123QMS__Hazardous_Situation__c,CMPL123QMS__Harm__c-CMPL123QMS__Hazardous_Situation__c,CMPL123QMS__Mitigation_Option__c-CMPL123QMS__Hazardous_Situation__c,ContentDocumentLink-LinkedEntityId","CMPL123QMS__Active__c,CMPL123QMS__Description__c,CMPL123QMS__P1_Score_Justification__c,CMPL123QMS__P1_Score_Picklist__c,CMPL123QMS__P1_Score__c,CMPL123QMS__Post_Mitigation_Notes__c,CMPL123QMS__Post_Mitigation_P1_Score__c,CMPL123QMS__Residual_P1__c,CMPL123QMS__Sequence_of_Events__c,CMPL123QMS__Short_Description__c",true,"CMPL123QMS__Hazard_Analysis__r,CMPL123QMS__Hazard__r,CMPL123QMS__Hazardous_Situation_Category__r,Owner,RecordType",,,,a077E00000QHAQQQA5,CMPL123QMS__Hazardous_Situation__c
a075r000006gDLkAAM,ContentDocumentLink-LinkedEntityId,CMPL123QMS__RowId__c,true,"CMPL123QMS__Audit_Finding__r,Owner",,,,a077E00000QHAQRQA5,CMPL123QMS__Audit_Finding_Related_Product__c
a075r000006gDLlAAM,"CMPL123QMS__Failure_Mode_Library_Item__c-CMPL123QMS__Failure_Mode_Effect__c,CMPL123QMS__Mitigation_Option__c-CMPL123QMS__Failure_Mode_Effect__c,ContentDocumentLink-LinkedEntityId","CMPL123QMS__Active__c,CMPL123QMS__Description__c,CMPL123QMS__Detectability__c,CMPL123QMS__Justification__c,CMPL123QMS__Occurrence__c,CMPL123QMS__Post_Mitigation_Detectability__c,CMPL123QMS__Post_Mitigation_Notes__c,CMPL123QMS__Post_Mitigation_Occurrence__c,CMPL123QMS__Post_Mitigation_Severity__c,CMPL123QMS__Severity__c,CMPL123QMS__Short_Description__c",true,"CMPL123QMS__FMEA__r,CMPL123QMS__Failure_Mode__r,Owner,RecordType",,,,a077E00000QHAQSQA5,CMPL123QMS__Failure_Mode_Effect__c
a075r000006gDLmAAM,"CMPL123QMS__Extension_Request__c-CMPL123QMS__Effectiveness_Check__c,CMPL123QMS__Stand_Alone_CAPA__c-CMPL123QMS__Parent_Effectiveness_Check__c,ContentDocumentLink-LinkedEntityId","CMPL123QMS__Department__c,CMPL123QMS__Due_Date__c,CMPL123QMS__Effective__c,CMPL123QMS__Effectiveness_Check_Plan__c,CMPL123QMS__Effectiveness_Check_Results__c",true,"CMPL123QMS__Assigned_To__r,CMPL123QMS__CAPA__r,CMPL123QMS__Stand_Alone_CAPA__r,Owner,RecordType",,,,a077E00000QHAQTQA5,CMPL123QMS__Effectiveness_Check__c
a075r000006gDLnAAM,ContentDocumentLink-LinkedEntityId,"CMPL123CME__Accessories_or_Associated_Device__c,CMPL123CME__Age_of_patient__c,CMPL123CME__Age_units__c,CMPL123CME__Aware_Date__c,CMPL123CME__Classification_of_Incident__c,CMPL123CME__Commercial_name__c,CMPL123CME__Date_of_Incident__c,CMPL123CME__Device_Class__c,CMPL123CME__Device_Current_Location__c,CMPL123CME__Device_analysis_results__c,CMPL123CME__Duration_of_Impantation__c,CMPL123CME__Expected_date_of_next_report__c,CMPL123CME__Explant_Date__c,CMPL123CME__Final_comments__c,CMPL123CME__Gender__c,CMPL123CME__Implant_Date__c,CMPL123CME__Incident_Description__c,CMPL123CME__Initial_corrective_actions__c,CMPL123CME__No_of_Patients_Involved__c,CMPL123CME__Nomeclature__c,CMPL123CME__Nomeclature_code__c,CMPL123CME__Nomeclature_text__c,CMPL123CME__Notified_Body_ID_Number__c,CMPL123CME__Number_of_Medical_Devices_Involved__c,CMPL123CME__Number_of_Similar_Incidents__c,CMPL123CME__Operator__c,CMPL123CME__Other_Competent_Authority__c,CMPL123CME__Patient_Outcome__c,CMPL123CME__Preliminary_Analysis__c,CMPL123CME__Public_Health_Threat__c,CMPL123CME__Remedial_actions_taken__c,CMPL123CME__Similar_Incidents__c,CMPL123CME__Status_of_Submitter_Others__c,CMPL123CME__Status_of_Submitter__c,CMPL123CME__Type_of_Report__c,CMPL123CME__Usage_of_the_medical_device__c,CMPL123CME__User_Facility_Report_Ref_No__c,CMPL123CME__Weight_in_Kgs__c",true,"CMPL123CME__Authorized_Representative__r,CMPL123CME__Device__r,CMPL123CME__Healthcare_facility__r,CMPL123CME__Manufacturer__r,Owner",,,,a077E00000QHAQUQA5,CMPL123CME__Vigilance__c
a075r000006gDLoAAM,"CMPL123CME__Complaint__c-TWD_Harm__c,ContentDocumentLink-LinkedEntityId","CMPL123QMS__Active__c,CMPL123QMS__Calculated_Initial_PoH_Picklist__c,CMPL123QMS__Calculated_Residual_PoH_Picklist__c,CMPL123QMS__Description__c,CMPL123QMS__Initial_PoH_Picklist__c,CMPL123QMS__Likelihood_Residual_PoH_Picklist__c,CMPL123QMS__Override_Initial_PoH__c,CMPL123QMS__Override_PoH__c,CMPL123QMS__Override_Residual_PoH_Score__c,CMPL123QMS__Override_Residual_PoH__c,CMPL123QMS__P2_Score_Justification__c,CMPL123QMS__P2_Score_Picklist__c,CMPL123QMS__P2_Score__c,CMPL123QMS__Post_Mitigation_Notes__c,CMPL123QMS__Residual_Risk__c,CMPL123QMS__Risk__c,CMPL123QMS__Short_Description__c,CMPL123QMS__SoH_Picklist__c",true,"CMPL123QMS__Harm_Code__r,CMPL123QMS__Hazard_Analysis__r,CMPL123QMS__Hazardous_Situation__r,CMPL123QMS__Risk_Register_Parent__r,Owner,RecordType",,,,a077E00000QHAQVQA5,CMPL123QMS__Harm__c
a075r000006gDLpAAM,"ContentDocumentLink-LinkedEntityId,CMPL123CME__EMDR__c-OLY_Assessment__c,CMPL123__Memo__c-OLY_Assessment__c,CMPL123CME__Questionnaire_Items__c-CMPL123CME__Questionnaire__c,OLY_Regulatory_Report__c-OLY_Assessment__c,OLY_Related_RAD_Code__c-OLY_Assessment__c","OLY_Assessment_Completed_By__c,OLY_Assessment_Completed_Date__c,OLY_Assessment_Type__c,OLY_Canceled_By__c,OLY_Canceled_Date__c,OLY_Closed_By__c,OLY_Closed_Date__c,OLY_Country_Group__c,OLY_Country__c,OLY_Date_of_Awareness_editable__c,OLY_Due_Date__c,OLY_Event_Description__c,OLY_Exemption__c,OLY_Has_Importer_Report__c,OLY_Has_Pending_Sibling__c,OLY_Has_Submitted_Report__c,OLY_Has_Unsubmitted_Report__c,OLY_Initial_Report_Due_Date__c,OLY_Is_Changed_to_PTI__c,OLY_Is_Decision_Tree_Updated__c,OLY_Is_Investigation_report_required__c,OLY_Is_Questionnaire_Completed__c,OLY_Is_there_CAPA_taken_by_the_mfr__c,OLY_Medical_Assessment__c,OLY_New_Information_Aware_Date__c,OLY_ReWork_Comments__c,OLY_Rejected_By__c,OLY_Rejected_Date__c,OLY_Rejection_Reason__c,OLY_Reopened_By__c,OLY_Reopened_Date__c,OLY_Reportability_Rationale_Local_Lang__c,OLY_Reportability_Rationale__c,OLY_Reportable__c,OLY_Rework_Completed_By__c,OLY_Rework_Completed_Date__c,OLY_Submitted_By__c,OLY_Submitted_Date__c,OLY_Type_of_Report__c,OLY_Type_of_Reportable_Event__c",true,"OLY_Assigned_To__r,OLY_Assigned_To_Reviewer__r,CMPL123CME__Complaint__r,OLY_Management_Escalation_Approver__r,Owner,Questionnaire__r,RecordType",,,,a077E00000QHAQWQA5,CMPL123CME__Questionnaire__c
a075r000006gDLqAAM,ContentDocumentLink-LinkedEntityId,"CMPL123CME__Arrival_Date__c,CMPL123CME__Repair_Description__c,CMPL123CME__Repair_Type__c",true,"CMPL123CME__Complaint__r,Owner",,,,a077E00000QHAQXQA5,CMPL123CME__Repair__c
a075r000006gDLrAAM,ContentDocumentLink-LinkedEntityId,"CMPL123QMS__Cause_of_Failure__c,CMPL123QMS__Description__c,CMPL123QMS__Detection_Control__c,CMPL123QMS__Post_Mitigation_Detectability__c,CMPL123QMS__Post_Mitigation_Occurrence__c,CMPL123QMS__Post_Mitigation_P1_Score__c,CMPL123QMS__Post_Mitigation_Severity__c,CMPL123QMS__Prevention_Control__c,CMPL123QMS__Short_Description__c",true,"CMPL123QMS__Mitigation_Option__r,CMPL123QMS__Risk_Register__r,Owner,RecordType",,,,a077E00000QHAQYQA5,CMPL123QMS__Mitigation_Action__c
a075r000006gDLsAAM,"CMPL123CME__EU_MIR_Code_Choices__c-CMPL123CME__Related_EU_MIR_Code__c,CMPL123CME__EU_MIR_Code__c-CMPL123CME__Parent_Code__c,ContentDocumentLink-LinkedEntityId","CMPL123CME__Code_Type__c,CMPL123CME__Definition__c,CMPL123CME__Inactive__c,CMPL123CME__Name__c,Name",true,"CMPL123CME__Parent_Code__r,Owner",,,,a077E00000QHAQZQA5,CMPL123CME__EU_MIR_Code__c
a075r000006gDLtAAM,"CMPL123QMS__Effectiveness_Check__c-CMPL123QMS__Stand_Alone_CAPA__c,CMPL123QMS__Extension_Request__c-CMPL123QMS__Stand_Alone_CAPA__c,CMPL123QMS__Investigation__c-Stand_Alone_CAPA__c,CMPL123__Action__c-Stand_Alone_CAPA__c,ContentDocumentLink-LinkedEntityId","CMPL123QMS__Actions_Taken__c,CMPL123QMS__Actions_to_be_Completed__c,CMPL123QMS__CAPA_Type__c,CMPL123QMS__Closure_Comment__c,CMPL123QMS__Description__c,CMPL123QMS__Due_Date__c,CMPL123QMS__Effectiveness_Check_Required__c,CMPL123QMS__Implemented_as_Planned__c,CMPL123QMS__Investigation_Required__c,CMPL123QMS__Investigation_Summary__c,CMPL123QMS__JustificationForNoEffectivenessCheck__c,CMPL123QMS__Root_Cause_Sub_Category__c,CMPL123QMS__Root_Cause_Summary__c,CMPL123QMS__Root_Cause__c,CMPL123QMS__Short_Description__c",true,"CMPL123QMS__Assigned_To__r,CMPL123QMS__Effectiveness_Assigned_To__r,CMPL123QMS__Parent_Effectiveness_Check__r,Owner",,,,a077E00000QHAQaQAP,CMPL123QMS__Stand_Alone_CAPA__c
a075r000006gDLuAAM,ContentDocumentLink-LinkedEntityId,"CMPL123__Active__c,CMPL123__CMPL123Task_Key_Value__c,CMPL123__Disposition__c,CMPL123__Lot_No__c,CMPL123__Product_Code__c,CMPL123__Product_Description__c,CMPL123__Product_Family__c,CMPL123__Product_No__c,CMPL123__Product_Style__c,CMPL123__Serial_No__c,CMPL123__TWD_External_ID__c,CMPL123__Therapeutica_Area__c,CMPL123__Type__c,Name,OLY_Business_Center__c,OLY_Common_Device_Name__c,OLY_Countries_Sold_In__c,OLY_Device_Type__c,OLY_Device_or_Similar_Device_sold_in_USA__c,OLY_FDA_Exempt_PMA__c,OLY_GBIC_SKU_Number__c,OLY_Investigation_Responsibility__c,OLY_Is_Importer_for_importer_MDR__c,OLY_Is_Item_Lot_Coded__c,OLY_Is_Item_Serialized__c,OLY_Is_Item_in_RSA__c,OLY_Is_Olympus_the_Manufacturer__c,OLY_Is_Similar_Device_Sold__c,OLY_Item_Code__c,OLY_Labeled_for_Single_Use__c,OLY_Legal_Manufacturer__c,OLY_Model_Number__c,OLY_Obligated_to_Report__c,OLY_Obligated_to_Report_to_AUNZ__c,OLY_Obligated_to_Report_to_Brazil__c,OLY_Obligated_to_Report_to_China__c,OLY_Obligated_to_Report_to_USA__c,OLY_PMA_510k__c,OLY_Procode__c,OLY_RSS_Family__c,OLY_Type__c,OLY_UDI__c",true,"OLY_Importer_Site__r,OLY_Manufacturer_Site__r,Owner,OLY_Product_Coding_Group__r,RecordType",,,,a077E00000QHAQbQAP,CMPL123__Product__c
